Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
Meridian Network,Azagor,Medium,RUSH,Australia_Central,0,0,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
189-8N-01,District,Big,CONQ,Europe_Central,101,1,128,60,Day,False,False,EAC,Production 2.1.10 Hotfix
185-LQ-00,Wakistan,Ultra,CONQ,America_Central,254,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[BBC] ALL GAMEMODES | Battle Your Bit | Bob's BattleBit Community | BOBSQUAD.GG,Dustydew,Ultra,CONQ,America_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
 [02][144Hz][Cla BR] Sem Chorar [Dom 24/7],Eduardovo,Big,DOMI,Brazil_Central,108,5,128,144,Day,False,False,EAC,Production 2.1.10 Hotfix
VOXIDE | #1 | Development | discord.gg/YSptkfu,Azagor,Ultra,CONQ,America_Central,0,0,254,60,Day,False,True,EAC,Production 2.1.10 Hotfix
190-J7-00,SandySunset,Ultra,CONQ,Europe_Central,205,2,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[bloodisgood.eu] Zombies MAINTENANCE/TEST PW zomborg,District,Big,DOMI,Europe_Central,0,0,128,120,Night,False,True,EAC,Production 2.1.10 Hotfix
CN |兰博电竞国服| #02 | 随机武器皮肤全解锁 | Q群:887245025,Azagor,Tiny,TDM,Japan_Central,8,1,36,240,Day,False,False,EAC,Production 2.1.10 Hotfix
The Farming Zone | #1 | discord.gg/tfz,TensaTown,Ultra,CaptureTheFlag,Australia_Central,1,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
177-JD-02,TensaTown,Medium,RUSH,Europe_Central,64,0,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[CN]ASMR#1 小游戏循环|32v32|群644195819,Azagor,Tiny,TDM,Japan_Central,0,0,36,240,Day,False,False,EAC,Production 2.1.10 Hotfix
[BBC] 24/7 CAPTURE THE FLAG | E-Girl Heaven | Bob's BattleBit Community | BOBSQUAD.GG,Frugis,Ultra,CaptureTheFlag,America_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
PixelPrawler | 24/7 | 60Hz | discord.gg/g44Tc8QXWp,VoxelLand,Ultra,VoxelFortify,Europe_Central,0,0,254,60,Night,False,False,EAC,Production 2.1.10 Hotfix
[Community][casual]Grizzley's battlebits Server,Valley,Tiny,TDM,America_Central,8,0,16,120,Day,False,False,EAC,Production 2.1.10 Hotfix
AgentSmith's Dev Server,District,Ultra,CONQ,America_Central,0,0,254,60,Day,False,True,EAC,Production 2.1.10 Hotfix
174-J8-00,Valley,Big,CONQ,America_Central,128,0,128,60,Day,False,False,EAC,Production 2.1.10 Hotfix
172-L4-00,Isle,Medium,DOMI,Japan_Central,63,1,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
Lifesteal Gungame [Update 1.1.5] [https://dsc.gg/bblifesteal],Salhan,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.10 Hotfix
[FR] Clan-RmG.com | discord.gg/tqPtgyk6yT [Official Progress],Eduardovo,Ultra,CONQ,Europe_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[MC] Misfit Company | Frontline Hardcore | 2x Damage | Custom Progression | Slower Movment | And More,District,Medium,FRONTLINE,America_Central,0,0,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
Battlebit League (NA Central) Discord.gg/battlebitleague    [Weapons Unlocked]  ,Eduardovo,Small,TDM,America_Central,0,0,32,120,Day,False,True,EAC,Production 2.1.10 Hotfix
[JPN] FPS Syndrome | ケイドロ (Cops & Robbers) | discord.gg/VDcNxGvVGS,Old_OilDunes,Small,TDM,Japan_Central,1,0,32,120,Day,False,True,EAC,Production 2.1.10 Hotfix
24/7 Domination | BattleBit Friends,Azagor,Ultra,DOMI,America_Central,253,1,254,120,Day,False,False,EAC,Production 2.1.10 Hotfix
188-LP-01,Lonovo,Medium,RUSH,America_Central,62,2,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Isle,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
Modest Escalation (Team Gun Game) #1,SandySunset,Tiny,TDM,America_Central,35,1,36,120,Day,False,False,EAC,Production 2.1.10 Hotfix
[Test] PixelPrawler,VoxelLand,Ultra,VoxelTrench,Europe_Central,0,0,254,60,Day,False,True,EAC,Production 2.1.10 Hotfix
188-L8-00,Salhan,Ultra,DOMI,America_Central,33,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
LowLatency | Snipers Only | discord.me/lowlatency,Azagor,Small,TDM,Asia_Central,0,0,32,120,Day,False,False,EAC,Production 2.1.10 Hotfix
Modest Escalation (Team Gun Game) #2,Lonovo,Tiny,TDM,America_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.10 Hotfix
[BBC] 24/7 DOMINATION | DOMI MOMMY | Bob's BattleBit Community | BOBSQUAD.GG,SandySunset,Ultra,DOMI,America_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
Aussie Battler Gaming | AU#4 | discord.gg/abg,Azagor,Tiny,TDM,Australia_Central,0,0,16,240,Day,False,False,EAC,Production 2.1.10 Hotfix
190-Y-00,Wakistan,Ultra,CONQ,Brazil_Central,119,2,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
185-L9-00,Namak,Medium,RUSH,America_Central,62,2,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[E4GL] | The Eagle Elite #8 | discord.gg/E4GL,Salhan,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.10 Hotfix
[CN]UB社区 Plugin test server|Q群：728824298,Azagor,Medium,CONQ,Japan_Central,0,0,64,240,Day,False,True,EAC,Production 2.1.10 Hotfix
VOXIDE | #2 | 24/7 Voxel Land | discord.gg/YSptkfu,VoxelLand,Ultra,VoxelFortify,America_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
177-2D-00,Eduardovo,Medium,DOMI,Brazil_Central,58,0,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
DaGameroom,Azagor,Tiny,TDM,America_Central,0,0,36,120,Day,False,True,EAC,Production 2.1.10 Hotfix
[|56|] Canadian Gaming | All Guns & Attachments Unlocked | Discord.gg/56th,District,Small,RUSH,America_Central,0,0,74,120,Day,False,False,EAC,Production 2.1.10 Hotfix
[BitFront] Only old Maps | Everything Unlocked | discord.gg/nSkrkzEdSu,Old_Eduardovo,Medium,CONQ,Europe_Central,0,0,64,120,Day,False,False,EAC,Production 2.1.10 Hotfix
[ESP] [CEA] | RECLUTANDO | discord.me/clancea ,TensaTown,Tiny,TDM,Europe_Central,0,0,36,60,Day,False,False,EAC,Production 2.1.10 Hotfix
176-AL-00,Eduardovo,Ultra,CONQ,America_Central,201,1,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
172-82-00,Wakistan,Ultra,DOMI,Japan_Central,220,11,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
VOXIDE | #3 | 24/7 Vehicle Combat | discord.gg/YSptkfu,Old_OilDunes,Ultra,CONQ,America_Central,2,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[BBC] 24/7 FRONTLINE | Bob's BattleBit Community | BOBSQUAD.GG,Azagor,Ultra,FRONTLINE,America_Central,0,0,254,60,Day,False,False,None,Production 2.1.10 Hotfix
172-AH-02,SandySunset,Ultra,CONQ,America_Central,189,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
Aussie Battler Gaming | AU#1 | discord.gg/abg,TensaTown,Ultra,DOMI,Australia_Central,192,1,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
194-JJ-00,WineParadise,Big,DOMI,America_Central,121,7,128,60,Day,False,False,EAC,Production 2.1.10 Hotfix
188-LD-00,Basra,Ultra,CONQ,America_Central,252,2,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
- [01] [240Hz] TBGCLAN.COM | ALL MAPS CONQUEST | RECRUITING,Wakistan,Big,CONQ,America_Central,0,0,128,240,Day,False,False,EAC,Production 2.1.10 Hotfix
[NA-W] The Neighborhood's 24/7 Frontline | Recon Limit | No Waki/Sandy,Valley,Ultra,FRONTLINE,America_Central,252,2,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
 (eGO) Vanilla | US-CENTRAL | EdgeGamers.com,Azagor,Tiny,TDM,America_Central,3,0,36,60,Day,False,False,EAC,Production 2.1.10 Hotfix
Infantry Paradise | Sniper-Limit/No-Vehicles | discord.gg/LONWP,District,Ultra,INFCONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
185-L3-00,Wakistan,Ultra,CONQ,America_Central,254,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
