Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
194-JJ-01,TensaTown,Medium,RUSH,America_Central,49,5,64,60,Day,True,False,EAC,Production 2.0.2
Modest Escalation (Team Gun Game),WineParadise,Tiny,TDM,America_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
188-LC-00,District,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
185-L3-00,Namak,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
174-8Y-00,Isle,Ultra,FRONTLINE,America_Central,183,4,254,60,Day,True,False,EAC,Production 2.0.2
188-LD-00,Salhan,Ultra,CONQ,America_Central,223,19,254,60,Day,True,False,EAC,Production 2.0.2
LifeSteal GunGame (WIP) [@DasIschBims],Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
185-LQ-00,WineParadise,Ultra,CONQ,America_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU3] | discord.gg/tlr,Isle,Ultra,CONQ,Europe_Central,1,0,254,240,Day,False,False,EAC,Production 2.0.2
176-JY-00,Salhan,Big,CONQ,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
190-Y-00,Salhan,Ultra,CONQ,Brazil_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
174-J2-00,Basra,Ultra,CONQ,America_Central,243,11,254,60,Day,True,False,EAC,Production 2.0.2
185-B8-03,Namak,Medium,RUSH,America_Central,61,2,64,60,Day,True,False,EAC,Production 2.0.2
[RU]Russki public,Azagor,Tiny,TDM,Europe_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
174-JM-01,Wakistan,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
186-L7-00,WineParadise,Ultra,CONQ,America_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit League #1 | discord.gg/tlr,District,Small,RUSH,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
