Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
194-BX-00,Basra,Ultra,FRONTLINE,Australia_Central,221,5,254,60,Day,True,False,EAC,Production 2.0.2
194-J4-00,SandySunset,Ultra,CONQ,Australia_Central,185,1,254,60,Day,True,False,EAC,Production 2.0.2
190-JC-02,Salhan,Medium,DOMI,Europe_Central,47,11,64,60,Day,True,False,EAC,Production 2.0.2
190-JY-02,Isle,Big,DOMI,Europe_Central,95,18,128,60,Day,True,False,EAC,Production 2.0.2
177-JN-00,Salhan,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
190-J8-00,Valley,Big,CONQ,Europe_Central,127,0,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
190-8V-01,TensaTown,Medium,RUSH,Europe_Central,59,4,64,60,Day,True,False,EAC,Production 2.0.2
172-L4-00,Namak,Medium,DOMI,Japan_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
172-2R-00,Wakistan,Ultra,CONQ,Japan_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2
190-JD-01,Valley,Ultra,CONQ,Europe_Central,250,3,254,60,Day,True,False,EAC,Production 2.0.2
172-2-00,Namak,Ultra,DOMI,Japan_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
184-JG-02,SandySunset,Big,DOMI,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU2] | discord.gg/tlr,SandySunset,Ultra,CONQ,Europe_Central,253,1,254,240,Day,False,False,EAC,Production 2.0.2
190-JN-00,Salhan,Ultra,CONQ,Europe_Central,246,3,254,60,Day,True,False,EAC,Production 2.0.2
190-8Z-01,Wakistan,Big,CONQ,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2
194-2G-00,Wakistan,Ultra,CONQ,Australia_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
190-JY-00,Eduardovo,Medium,DOMI,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
186-LD-00,Frugis,Ultra,CONQ,America_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2
