Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
Meridian Network,Azagor,Medium,RUSH,Australia_Central,0,0,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
189-8N-01,Basra,Big,CONQ,Europe_Central,126,2,128,60,Day,False,False,EAC,Production 2.1.10 Hotfix
185-LQ-00,Valley,Ultra,CONQ,America_Central,253,1,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[RS] Clan Hardcore | RSClan.gg | Discord.gg/rsclan,Salhan,Big,CONQ,America_Central,0,0,128,120,Day,False,False,EAC,Production 2.1.10 Hotfix
 [02][144Hz][Cla BR] Sem Chorar [Dom 24/7],Isle,Big,DOMI,Brazil_Central,127,1,128,144,Day,False,False,EAC,Production 2.1.10 Hotfix
VOXIDE | #1 | Development | discord.gg/YSptkfu,Azagor,Ultra,CONQ,America_Central,0,0,254,60,Day,False,True,EAC,Production 2.1.10 Hotfix
[RU]RED:S#1 Frontline Only,Wakistan,Ultra,FRONTLINE,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
190-J7-00,Frugis,Ultra,CONQ,Europe_Central,245,3,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[bloodisgood.eu] Zombies MAINTENANCE/TEST PW zomborg,District,Big,DOMI,Europe_Central,1,0,128,120,Night,False,True,EAC,Production 2.1.10 Hotfix
[CN]ASMR#2 TDM循环|64v64|群644195819,Valley,Tiny,TDM,Japan_Central,0,0,36,240,Day,False,False,EAC,Production 2.1.10 Hotfix
The Farming Zone | #1 | discord.gg/tfz,Construction,Ultra,DOMI,Australia_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
177-JD-02,Salhan,Medium,RUSH,Europe_Central,38,0,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[CN]UB社区 BBR 官方进度#01|国服|原生|Q群：728824298,Azagor,Ultra,CONQ,Japan_Central,3,0,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
[BBC] 24/7 Capture the Flag | E-Girl Heaven | Bob's BattleBit Community | BOBSQUAD.GG,MultuIslands,Ultra,CaptureTheFlag,America_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
PixelPrawler | 24/7 | 60Hz | discord.gg/g44Tc8QXWp,VoxelLand,Ultra,VoxelTrench,Europe_Central,9,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[Community][casual]Grizzley's battlebits Server,Azagor,Tiny,TDM,America_Central,0,0,16,120,Day,False,False,EAC,Production 2.1.10 Hotfix
AgentSmith's Dev Server,District,Ultra,CONQ,America_Central,1,0,254,60,Day,False,True,EAC,Production 2.1.10 Hotfix
174-J8-00,Construction,Big,DOMI,America_Central,128,0,128,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[GNA-100] Development,District,Ultra,DOMI,America_Central,0,0,254,30,Day,False,True,EAC,Production 2.1.10 Hotfix
Lifesteal Gungame [Update 1.1.5] [https://dsc.gg/bblifesteal],Azagor,Tiny,TDM,Europe_Central,1,0,36,120,Day,False,False,EAC,Production 2.1.10 Hotfix
[FR] Clan-RmG.com | discord.gg/tqPtgyk6yT [Official Progress],Eduardovo,Ultra,CONQ,Europe_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[MC] Misfit Company | Frontline Hardcore | 2x Damage | Custom Progression | Slower Movment | And More,Azagor,Medium,FRONTLINE,America_Central,0,0,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
Battlebit League (NA Central) Discord.gg/battlebitleague    [Weapons Unlocked]  ,Eduardovo,Small,TDM,America_Central,0,0,32,120,Day,False,False,EAC,Production 2.1.10 Hotfix
177-8V-01,District,Medium,RUSH,Europe_Central,58,1,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
24/7 Domination | BattleBit Friends,TensaTown,Ultra,DOMI,America_Central,250,4,254,120,Day,False,False,EAC,Production 2.1.10 Hotfix
188-LP-01,Wakistan,Medium,DOMI,America_Central,45,3,64,60,Day,False,False,EAC,Production 2.1.10 Hotfix
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Isle,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
Modest Escalation (Team Gun Game) #1,Construction,Tiny,TDM,America_Central,28,0,36,120,Day,False,False,EAC,Production 2.1.10 Hotfix
