Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
186-LD-02,Azagor,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
190-J8-00,Salhan,Big,CONQ,Europe_Central,126,0,128,60,Day,True,False,EAC,Production 2.0.2
[bloodisgood.eu] Zombies,Valley,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,False,EAC,Production 2.0.1 - Community Servers
Modest Escalation (Team Gun Game),WineParadise,Tiny,TDM,America_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.1 - Community Servers
190-JD-00,District,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
Abusement Park | 24/7 Rush | 32v32 | Random Game Modifiers | discord.gg/,Salhan,Tiny,TDM,Europe_Central,1,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
177-8Q-01,Basra,Ultra,CONQ,Europe_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2
190-JP-00,TensaTown,Big,DOMI,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
190-8Q-02,SandySunset,Ultra,FRONTLINE,Europe_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2
174-8Y-01,Wakistan,Big,DOMI,America_Central,127,0,128,60,Day,True,False,EAC,Production 2.0.2
172-2-00,TensaTown,Ultra,CONQ,Japan_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
185-LV-03,SandySunset,Ultra,FRONTLINE,America_Central,250,3,254,60,Day,True,False,EAC,Production 2.0.2
177-JP-01,Wakistan,Big,CONQ,Europe_Central,97,6,128,60,Day,True,False,EAC,Production 2.0.2
177-JN-01,Basra,Ultra,CONQ,Europe_Central,253,0,254,60,Day,True,False,EAC,Production 2.0.2
190-JP-01,Namak,Medium,DOMI,Europe_Central,47,1,64,60,Day,True,False,EAC,Production 2.0.2
177-JP-00,Salhan,Big,CONQ,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
177-8Q-00,Salhan,Medium,RUSH,Europe_Central,62,1,64,60,Day,True,False,EAC,Production 2.0.2
Carley YOU SUGGEST GAMEMODES [discord.gg/Carley],District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
190-JC-00,SandySunset,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
176-JR-00,Valley,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
