Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
186-LD-02,Salhan,Medium,RUSH,America_Central,33,3,64,60,Day,True,False,EAC,Production 2.0.2
172-2G-00,Namak,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
194-2G-00,Wakistan,Ultra,FRONTLINE,Australia_Central,192,2,254,60,Day,True,False,EAC,Production 2.0.2
[bloodisgood.eu] Zombies,Valley,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
Modest Escalation (Team Gun Game),WineParadise,Tiny,TDM,America_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.1 - Community Servers
184-JG-00,Azagor,Big,DOMI,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
186-L8-02,Frugis,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
186-LC-01,WineParadise,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
176-AL-01,TensaTown,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2
174-8Y-01,Salhan,Big,DOMI,America_Central,124,4,128,60,Day,True,False,EAC,Production 2.0.2
174-J8-02,Salhan,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
185-LV-03,WineParadise,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
186-LD-05,District,Medium,RUSH,America_Central,26,0,64,60,Day,True,False,EAC,Production 2.0.2
186-LP-00,Azagor,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU4] | discord.gg/tlr,Construction,Big,DOMI,Europe_Central,43,1,128,240,Day,False,False,EAC,Production 2.0.2
174-J2-00,District,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
Carley YOU SUGGEST GAMEMODES [discord.gg/Carley],District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-JM-01,Wakistan,Ultra,FRONTLINE,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU5] | discord.gg/tlr,TensaTown,Medium,RUSH,Europe_Central,47,3,64,240,Day,False,False,EAC,Production 2.0.2
[JPN] FPS Syndrome Test Server,Azagor,Small,TDM,Japan_Central,0,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-JM-02,Frugis,Medium,RUSH,America_Central,37,0,64,60,Day,True,False,EAC,Production 2.0.2
194-BX-00,Wakistan,Ultra,CONQ,Australia_Central,246,7,254,60,Day,True,False,EAC,Production 2.0.2
172-8Z-00,Wakistan,Ultra,CONQ,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
186-LC-00,Namak,Medium,RUSH,America_Central,37,0,64,60,Day,True,False,EAC,Production 2.0.2
[E4GL] DevServer,Salhan,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
UNITED-GAMING [https://discord.gg/KsfM3Ymcve],TensaTown,Ultra,CONQ,Europe_Central,9,0,254,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-JB-04,Namak,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
174-JM-03,WineParadise,Big,DOMI,America_Central,77,0,128,60,Day,True,False,EAC,Production 2.0.2
174-82-01,TensaTown,Medium,RUSH,America_Central,36,0,64,60,Day,True,False,EAC,Production 2.0.2
186-L8-03,WineParadise,Ultra,CONQ,America_Central,158,1,254,60,Day,True,False,EAC,Production 2.0.2
176-JY-01,WineParadise,Ultra,CONQ,America_Central,154,0,254,60,Day,True,False,EAC,Production 2.0.2
186-L7-02,TensaTown,Big,DOMI,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
 [04][240Hz][Cla BR] Sem Chorar [16vs16],Basra,Small,TDM,Brazil_Central,0,1,32,240,Day,False,False,EAC,Production 2.0.2
174-J8-00,River,Ultra,CONQ,America_Central,251,3,254,60,Night,True,False,EAC,Production 2.0.2
174-J8-04,SandySunset,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2
Lonely Test,Azagor,Tiny,TDM,Europe_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.1 - Community Servers
194-JJ-03,Wakistan,Ultra,CONQ,America_Central,148,0,254,60,Day,True,False,EAC,Production 2.0.2
194-JJ-02,District,Big,CONQ,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2
174-8Y-03,Namak,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
190-J8-01,Azagor,Big,CONQ,Europe_Central,126,1,128,60,Day,True,False,EAC,Production 2.0.2
 [02][144Hz][Cla BR] Sem Chorar [64vs64],Azagor,Big,CONQ,Brazil_Central,1,0,128,144,Day,False,False,EAC,Production 2.0.2
176-JR-02,Salhan,Ultra,CONQ,America_Central,170,2,254,60,Day,True,False,EAC,Production 2.0.2
[ASMR]随机娱乐模式 QUN644195819,Valley,Tiny,TDM,Asia_Central,2,1,36,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
[LONW] Toxic test server,Isle,Medium,CONQ,Europe_Central,64,0,150,240,Day,False,True,EAC,Production 2.0.1 - Community Servers
BBRC Test Server 1,Azagor,Tiny,TDM,America_Central,0,0,16,120,Day,False,False,EAC,Production 2.0.1 - Community Servers
186-LD-00,Frugis,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
176-AL-04,SandySunset,Big,CONQ,America_Central,113,13,128,60,Day,True,False,EAC,Production 2.0.2
172-8X-00,SandySunset,Ultra,CONQ,Japan_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
 [01][144Hz][Cla BR] Sem Chorar [127vs127],Basra,Ultra,FRONTLINE,Brazil_Central,0,0,254,144,Day,False,False,EAC,Production 2.0.2
176-JR-00,Valley,Medium,RUSH,America_Central,25,0,64,60,Day,True,False,EAC,Production 2.0.2
172-J1-00,TensaTown,Ultra,DOMI,Japan_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2
april,SandySunset,Ultra,CONQ,America_Central,0,0,254,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
185-LV-00,Salhan,Medium,RUSH,America_Central,36,0,64,60,Day,True,False,EAC,Production 2.0.2
194-JJ-01,TensaTown,Big,CONQ,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,District,Small,RUSH,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
24/7 Voxel Gamemode Testing,VoxelLand,Ultra,VoxelFortify,Developer_Server,0,0,254,60,Night,True,False,EAC,Production 2.0.2
172-B6-00,District,Medium,DOMI,Japan_Central,54,5,64,60,Day,True,False,EAC,Production 2.0.2
177-89-02,Azagor,Ultra,CONQ,Europe_Central,247,7,254,60,Day,True,False,EAC,Production 2.0.2
177-2D-01,Valley,Ultra,CONQ,Brazil_Central,208,0,254,60,Day,True,False,EAC,Production 2.0.2
 [03][144Hz][Cla BR] Sem Chorar [32vs32],Azagor,Medium,RUSH,Brazil_Central,0,0,64,144,Day,False,False,EAC,Production 2.0.2
176-AL-02,WineParadise,Big,DOMI,America_Central,84,0,128,60,Day,True,False,EAC,Production 2.0.2
186-LC-03,Namak,Medium,RUSH,America_Central,33,0,64,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU2] | discord.gg/tlr,Azagor,Ultra,CONQ,Europe_Central,132,16,254,240,Day,False,False,EAC,Production 2.0.2
174-JM-00,SandySunset,Ultra,CONQ,America_Central,241,10,254,60,Day,True,False,EAC,Production 2.0.2
172-2R-00,Salhan,Ultra,DOMI,Japan_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
194-2R-00,SandySunset,Ultra,DOMI,Australia_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
190-Y-00,Namak,Medium,DOMI,Brazil_Central,56,2,64,60,Day,True,False,EAC,Production 2.0.2
BattleBitFriends | Discord.gg/BBFriends,Azagor,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.2
RamboArena Development Server,Azagor,Big,CONQ,Asia_Central,0,0,128,144,Day,False,True,EAC,Production 2.0.1 - Community Servers
176-AL-00,Namak,Medium,RUSH,America_Central,41,7,64,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit League #1 | discord.gg/tlr,District,Small,RUSH,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
[TLR] The Last Rifles [EU3] | discord.gg/tlr,Azagor,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.0.2
174-8Y-05,TensaTown,Medium,DOMI,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
174-J2-01,Basra,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
Python Community API Test,Azagor,Medium,RUSH,Europe_Central,0,0,64,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-JB-00,Valley,Big,DOMI,America_Central,32,0,128,60,Day,True,False,EAC,Production 2.0.2
177-8V-01,Frugis,Medium,DOMI,Europe_Central,60,3,64,60,Day,True,False,EAC,Production 2.0.2
186-L8-01,Valley,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
Sledmore's Mini Game Server,WineParadise,Small,TDM,Europe_Central,0,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-82-00,Salhan,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
186-L7-00,Construction,Big,DOMI,America_Central,70,0,128,60,Day,True,False,EAC,Production 2.0.2
186-L7-04,TensaTown,Ultra,CONQ,America_Central,205,7,254,60,Day,True,False,EAC,Production 2.0.2
174-JB-02,Frugis,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit League #2 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
[TLR] The Last Rifles [EU6] | discord.gg/tlr,District,Small,RUSH,Europe_Central,0,0,32,240,Day,False,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Azagor,Ultra,CONQ,Europe_Central,1,0,254,240,Day,False,False,EAC,Production 2.0.2
