Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
[Vietnam] [Official Progression] bb.haicon.moe,Namak,Tiny,TDM,Asia_Central,0,0,36,60,Day,False,False,EAC,Production 2.1.2
[GNA-02] 15 Recon Limit Per Team,Azagor,Big,CONQ,America_Central,1,0,128,144,Day,False,False,EAC,Production 2.1.2
SFW BattleBit Asia Ultra04,Valley,Ultra,CONQ,Asia_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.2
Aussie Battler Gaming | AU#3 | Rush 24/7 |discord.gg/abg,SandySunset,Medium,RUSH,Australia_Central,58,1,64,240,Day,False,False,EAC,Production 2.1.2
[BBC] 24/7 DOMINATION | DOMI MOMMY | Bob's BattleBit Community | BOBSQUAD.GG,District,Medium,DOMI,America_Central,1,0,150,60,Day,False,False,EAC,Production 2.1.2
Aussie Battler Gaming | AU#2 | Infantry Only | discord.gg/abg,Azagor,Big,DOMI,Australia_Central,0,0,128,240,Day,False,False,EAC,Production 2.1.2
172-BP-00,Salhan,Ultra,DOMI,Japan_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.2
174-JB-00,Namak,Medium,RUSH,America_Central,39,0,64,60,Day,False,False,EAC,Production 2.1.2
DaGameroom,Azagor,Tiny,TDM,America_Central,0,0,36,120,Day,False,True,EAC,Production 2.1.2
CN |兰博电竞国服| #01 官服经验 24/7 征服快刷快活 |Q群:887245025,Old_Eduardovo,Big,CONQ,Japan_Central,54,1,198,240,Day,False,False,EAC,Production 2.1.2
Promod Medic Only!,District,Small,RUSH,Australia_Central,0,0,32,120,Day,False,False,EAC,Production 2.1.2
Jebiga-Gaming Server No.3 | 24/7 DOMINATION | discord.gg/NUGgDxcEjA,Namak,Medium,DOMI,Europe_Central,63,1,64,60,Day,False,False,EAC,Production 2.1.2
Physgun.com | Chicago-04-64,Old_Namak,Tiny,TDM,America_Central,7,0,36,240,Day,False,False,EAC,Production 2.1.2
[BBC] 24/7 CAPTURE THE FLAG | E-Girl Heaven | Bob's BattleBit Community | BOBSQUAD.GG,TensaTown,Medium,CaptureTheFlag,America_Central,0,0,150,60,Day,False,False,EAC,Production 2.1.2
Jebiga-Gaming Server No.1 | ALL GAMEMODES |discord.gg/NUGgDxcEjA,Dustydew,Ultra,CONQ,Europe_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.2
Arckei Network #2 | Conquest Gamemodes | discord.gg/rsUHYE4,Azagor,Medium,CONQ,America_Central,0,0,64,240,Day,False,False,EAC,Production 2.1.2
<io> Milsim (Friendly Fire) [http://discord.io.community],Old_District,Ultra,DOMI,Europe_Central,0,0,254,60,Night,False,False,EAC,Production 2.1.2
Arckei Network #1 | Conquest Gamemodes | discord.gg/rsUHYE4,Azagor,Medium,CONQ,America_Central,0,0,64,240,Day,False,False,EAC,Production 2.1.2
Arckei Network #3 | Any Gamemode | discord.gg/rsUHYE4,Azagor,Medium,RUSH,America_Central,2,0,64,240,Day,False,False,EAC,Production 2.1.2
[PRUU-BR] GUN GAME 8x8 | Fast Respawn | discord.gg/pruu,SandySunset,Tiny,TDM,Brazil_Central,0,0,16,144,Day,False,False,EAC,Production 2.1.2
Elite Soldiers Infantry Warfare | Join us at discord.elitesoldiers.nl,Valley,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,False,EAC,Production 2.1.2
 [02][144Hz][Cla BR] Sem Chorar [Dom 24/7],Old_Namak,Big,DOMI,Brazil_Central,0,0,128,144,Day,False,False,EAC,Production 2.1.2
190-JC-01,Salhan,Medium,RUSH,Europe_Central,63,1,64,60,Day,False,False,EAC,Production 2.1.2
[CN]ASMR#1 小游戏循环|32v32|群644195819,Azagor,Tiny,TDM,Japan_Central,1,0,36,240,Day,False,False,EAC,Production 2.1.2
[Community] TGTV Frontline Chaos | Max Level | 1.5x Speed,WineParadise,Tiny,FFA,Europe_Central,0,0,36,240,Day,False,True,EAC,Production 2.1.2
172-BX-01,Namak,Ultra,DOMI,Japan_Central,252,2,254,60,Day,False,False,EAC,Production 2.1.2
[CN]UB社区 BBR 官方进度#02|国服|快速复活+快速载具刷新|Q群：728824298,Azagor,Ultra,CONQ,Japan_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.2
Lifesteal Gungame [https://dsc.gg/bblifesteal],Namak,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.2
CN |兰博电竞国服| #99 官服经验 24/7 死斗+快活 |Q群:887245025,Old_Namak,Tiny,TDM,Japan_Central,0,0,36,240,Day,False,False,EAC,Production 2.1.2
#8 [E4GL] | All Maps | discord.gg/E4GL,Azagor,Tiny,TDM,Europe_Central,1,0,36,120,Day,False,False,EAC,Production 2.1.2
[JPN]Project Reality MOD DEV SERVER[Recommend:VC][HARDCORE],District,Ultra,CONQ,Japan_Central,0,0,254,120,Day,False,False,EAC,Production 2.1.2
Modest Escalation (Team Gun Game) #1,Namak,Tiny,TDM,America_Central,16,0,36,120,Night,False,False,EAC,Production 2.1.2
[02] [240Hz] TBGCLAN.COM | 24/7 RUSH | RECRUITING,District,Medium,RUSH,America_Central,0,0,64,240,Day,False,False,EAC,Production 2.1.2
[CN]UB社区 BBR 官方进度#03|国服|快速复活+快速载具刷新|Q群：728824298,Azagor,Big,CONQ,Japan_Central,0,0,128,240,Day,False,False,EAC,Production 2.1.2
[CN]UB社区 BBR 官方进度#04|国服|快速复活+快速载具刷新|Q群：728824298,Azagor,Medium,CONQ,Japan_Central,0,0,64,240,Day,False,False,EAC,Production 2.1.2
[ESP] [CEA] | RECLUTANDO | discord.me/clancea ,TensaTown,Ultra,CONQ,Europe_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.2
Modest Escalation (Team Gun Game) #2,Azagor,Tiny,TDM,America_Central,2,0,36,120,Day,False,False,EAC,Production 2.1.2
177-JP-00,SandySunset,Big,CONQ,Europe_Central,128,0,128,60,Day,False,False,EAC,Production 2.1.2
#3 [EU] [ENG] [OFFICIAL PROGRESSION] [HARDCORE] | INSOMNIA discord.gg/insomniagc | 16v16 HARDCORE,Azagor,Tiny,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.1.2
The Farming Zone | #1 | discord.gg/tfz,Azagor,Ultra,CONQ,Australia_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.2
Code's Dev Server,Construction,Tiny,TDM,America_Central,0,0,16,240,Day,False,True,EAC,Production 2.1.2
#1 [EU] [ENG] INSOMNIA | discord.gg/insomniagc 127v127,Azagor,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,True,EAC,Production 2.1.2
[RU]RED:S #1 24\7 Frontline|Class Limits,SandySunset,Ultra,FRONTLINE,Europe_Central,228,4,254,124,Day,False,False,EAC,Production 2.1.2
[CN]UB社区 BBR 官方进度#01|国服|原生|Q群：728824298,Namak,Ultra,DOMI,Japan_Central,190,1,254,240,Day,False,False,EAC,Production 2.1.2
POWERBITS GAMETEAM |LOW PING| PBSGAMETEAM.COM  ,Azagor,Tiny,TDM,Europe_Central,0,0,36,144,Day,False,False,EAC,Production 2.1.2
[GNA-03] 24/7 No Conquest,Namak,Ultra,DOMI,America_Central,0,0,254,144,Day,False,False,EAC,Production 2.1.2
VANGUARD HOTBOX | Dom 24/7 | discord.gg/vanguardbb,Azagor,Big,DOMI,America_Central,124,1,128,144,Day,False,False,EAC,Production 2.1.2
174-8Y-01,SandySunset,Ultra,CONQ,America_Central,126,5,254,60,Day,False,False,EAC,Production 2.1.2
 [01][144Hz][Cla BR] Sem Chorar [Frontline 24/7],Valley,Ultra,FRONTLINE,Brazil_Central,0,0,254,144,Day,False,False,EAC,Production 2.1.2
Arckei Network #4 | Any Gamemode | discord.gg/rsUHYE4,District,Medium,RUSH,America_Central,0,0,64,240,Day,False,False,EAC,Production 2.1.2
188-Z-00,Valley,Medium,RUSH,America_Central,47,3,64,60,Day,False,False,EAC,Production 2.1.2
[CN]ASMR#2 步战|直连|官方进度|64v64|群644195819,District,Big,DOMI,Japan_Central,0,0,128,240,Day,False,False,EAC,Production 2.1.2
Arctic Fundra,Namak,Tiny,TDM,America_Central,0,0,16,60,Day,False,True,EAC,Production 2.1.2
Jebiga-Gaming Server No.2| 24/7 INFANTRY CONQUEST |discord.gg/NUGgDxcEjA,Wakistan,Medium,INFCONQ,Europe_Central,0,0,64,60,Day,False,False,EAC,Production 2.1.2
[BitFront] Only old Maps | Everything Unlocked | discord.gg/nSkrkzEdSu,Old_District,Medium,CONQ,Europe_Central,0,0,64,120,Day,False,False,EAC,Production 2.1.2
[Community] TGTV Gun Game,Namak,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.2
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Isle,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.10 Hotfix
Aussie Battler Gaming | AU#1 | discord.gg/abg,Wakistan,Ultra,CONQ,Australia_Central,236,2,254,240,Day,False,False,EAC,Production 2.1.2
177-8Z-00,Frugis,Ultra,CONQ,Europe_Central,247,5,254,60,Day,False,False,EAC,Production 2.1.2
