Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
190-JP-00,Basra,Ultra,CONQ,Europe_Central,236,11,254,60,Day,True,False,EAC,Production 2.0.2
194-J4-00,Salhan,Ultra,CONQ,Australia_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
190-JY-00,Namak,Medium,RUSH,Europe_Central,0,64,64,60,Day,True,False,EAC,Production 2.0.2
190-J7-00,SandySunset,Medium,DOMI,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
172-JR-00,TensaTown,Medium,DOMI,Japan_Central,57,7,64,60,Day,True,False,EAC,Production 2.0.2
 BIG Bodsta’s Squid Game,Valley,Ultra,CONQ,Brazil_Central,51,0,254,144,Day,False,True,EAC,Production 2.0.2
189-8N-00,Eduardovo,Big,CONQ,Europe_Central,126,1,128,60,Day,True,False,EAC,Production 2.0.2
177-JC-03,Salhan,Big,DOMI,Europe_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2
177-89-02,Isle,Ultra,DOMI,Europe_Central,74,1,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
Developement Server [https://discord.gg/KsfM3Ymcve],Azagor,Small,TDM,Europe_Central,3,0,64,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
172-B6-00,TensaTown,Ultra,CONQ,Japan_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
177-J7-00,Azagor,Ultra,CONQ,Europe_Central,199,12,254,60,Day,True,False,EAC,Production 2.0.2
190-JY-01,Basra,Ultra,CONQ,Europe_Central,248,5,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU4] | discord.gg/tlr,Basra,Big,CONQ,Europe_Central,126,2,128,240,Day,False,False,EAC,Production 2.0.2
[Physgun.com] Protect the VIP,District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers
190-JD-02,TensaTown,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
194-2G-01,Salhan,Ultra,CONQ,Australia_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
Carley YOU SUGGEST GAMEMODES [discord.gg/Carley],Isle,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
190-JC-02,Isle,Medium,DOMI,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
194-2R-01,Lonovo,Ultra,DOMI,Australia_Central,253,1,254,60,Night,True,False,EAC,Production 2.0.2
172-X-00,WineParadise,Ultra,CONQ,Japan_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
177-J8-00,WineParadise,Ultra,CONQ,Europe_Central,10,213,254,60,Day,True,False,EAC,Production 2.0.2
177-JC-00,TensaTown,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
194-BX-01,Wakistan,Ultra,CONQ,Australia_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
186-LC-03,SandySunset,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
189-8N-01,TensaTown,Big,CONQ,Europe_Central,90,15,128,60,Day,True,False,EAC,Production 2.0.2
177-8Z-00,TensaTown,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
177-JC-01,District,Medium,RUSH,Europe_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
174-JM-02,SandySunset,Ultra,CONQ,America_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
176-AL-01,Valley,Medium,RUSH,America_Central,62,1,64,60,Day,True,False,EAC,Production 2.0.2
190-8Q-00,SandySunset,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
190-JD-01,Isle,Medium,DOMI,Europe_Central,46,3,64,60,Day,True,False,EAC,Production 2.0.2
190-JN-01,Frugis,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
190-8V-02,TensaTown,Medium,RUSH,Europe_Central,61,2,64,60,Day,True,False,EAC,Production 2.0.2
194-2G-00,WineParadise,Ultra,CONQ,Australia_Central,230,8,254,60,Day,True,False,EAC,Production 2.0.2
Quakecon Lan Party Event,Namak,Medium,RUSH,America_Central,63,1,64,120,Day,True,False,EAC,Production 2.0.2
190-JP-01,District,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
190-J8-00,Valley,Big,DOMI,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2
Toxic test server,Isle,Medium,CONQ,Europe_Central,12,0,150,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
188-LD-00,TensaTown,Medium,RUSH,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2
177-8V-02,TensaTown,Big,DOMI,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
