Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
188-LC-01,Lonovo,Medium,DOMI,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2
194-J4-00,Azagor,Ultra,CONQ,Australia_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
190-JC-02,TensaTown,Medium,RUSH,Europe_Central,40,0,64,60,Day,True,False,EAC,Production 2.0.2
174-J8-00,Basra,Big,CONQ,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
177-24-01,WineParadise,Ultra,CONQ,Brazil_Central,184,1,254,60,Day,True,False,EAC,Production 2.0.2
194-JJ-02,MultuIslands,Big,CONQ,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
188-LP-04,SandySunset,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
174-J2-02,SandySunset,Big,CONQ,America_Central,92,1,128,60,Day,True,False,EAC,Production 2.0.2
190-J8-02,Valley,Ultra,CONQ,Europe_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
190-J8-00,Wakistan,Big,CONQ,Europe_Central,77,1,128,60,Day,True,False,EAC,Production 2.0.2
185-LV-03,Namak,Big,DOMI,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2
186-LD-04,TensaTown,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
188-LP-00,Salhan,Big,DOMI,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
174-8Y-00,District,Big,CONQ,America_Central,117,11,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #3] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
186-LD-03,Salhan,Medium,RUSH,America_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2
174-JM-03,TensaTown,Big,DOMI,America_Central,126,2,128,60,Day,True,False,EAC,Production 2.0.2
177-2D-01,Isle,Ultra,CONQ,Brazil_Central,178,0,254,60,Day,True,False,EAC,Production 2.0.2
176-AL-00,Wakistan,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
172-B6-00,Wakistan,Ultra,DOMI,Japan_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
176-AL-05,OilDunes,Ultra,DOMI,America_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2
174-JB-03,District,Ultra,CONQ,America_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2
184-JG-02,Basra,Big,CONQ,America_Central,63,108,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] PUGS #1 | discord.gg/tlr,Valley,Small,DOMI,Europe_Central,13,0,32,240,Day,False,True,EAC,Production 2.0.2
[Physgun.com] Protect the VIP,Azagor,Ultra,CONQ,America_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers
186-LP-00,Frugis,Big,CONQ,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
188-L8-00,WineParadise,Ultra,CONQ,America_Central,221,25,254,60,Day,True,False,EAC,Production 2.0.2
174-J8-02,Wakistan,Big,CONQ,America_Central,126,1,128,60,Day,True,False,EAC,Production 2.0.2
176-JR-03,Wakistan,Medium,DOMI,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
184-JG-03,Namak,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
