Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
194-BX-00,Wakistan,Ultra,CONQ,Australia_Central,226,3,254,60,Day,True,False,EAC,Production 2.0.2
188-LD-00,Wakistan,Ultra,CONQ,America_Central,173,8,254,60,Day,True,False,EAC,Production 2.0.2
185-L3-00,Namak,Medium,RUSH,America_Central,54,1,64,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit League #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
172-8Z-00,SandySunset,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
Modest Escalation (Team Gun Game),Salhan,Tiny,TDM,America_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
[LONW] Toxic test server,Azagor,Tiny,TDM,Europe_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
Snipers Only | Discord.gg/BBFriends,Eduardovo,Big,CONQ,America_Central,0,0,128,120,Day,False,True,EAC,Production 2.0.3 - Community Servers
184-JG-00,Salhan,Ultra,CONQ,America_Central,159,0,254,60,Day,True,False,EAC,Production 2.0.2
[BBOCE] https://discord.gg/j83q27vj7G,District,Ultra,CONQ,Australia_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.3 - Community Servers
[TLR] The Last Rifles [EU3] | discord.gg/tlr,SandySunset,Ultra,CONQ,Europe_Central,248,6,254,240,Day,False,False,EAC,Production 2.0.2
[E4GL] DevServer,Salhan,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,True,EAC,Production 2.0.3 - Community Servers
[KERM] Test,District,Medium,DOMI,America_Central,0,0,64,144,Day,False,True,EAC,Production 2.0.3 - Community Servers
[ASMR]小游戏循环 QUN:644195819,Salhan,Tiny,TDM,Asia_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
UNITED-GAMING [https://discord.gg/KsfM3Ymcve],Basra,Ultra,CONQ,Europe_Central,1,0,254,60,Day,False,True,EAC,Production 2.0.3 - Community Servers
186-L7-00,TensaTown,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU1] | discord.gg/tlr,Basra,Ultra,CONQ,Europe_Central,252,2,254,240,Day,False,False,EAC,Production 2.0.2
188-Z-00,Valley,Medium,RUSH,America_Central,57,0,64,60,Day,True,False,EAC,Production 2.0.2
185-L9-01,Frugis,Ultra,CONQ,America_Central,239,4,254,60,Day,True,False,EAC,Production 2.0.2
190-JP-00,Azagor,Big,DOMI,Europe_Central,8,2,128,60,Day,True,False,EAC,Production 2.0.2
177-89-01,Namak,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
orell12 Dev Server,Frugis,Medium,DOMI,Europe_Central,0,0,64,120,Day,False,True,EAC,Production 2.0.3 - Community Servers
[CN]兰博电竞开发服务器 群:887245025,Construction,Tiny,TDM,Asia_Central,1,0,16,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
[TLR] Battlebit League #2 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
[TLR] The Last Rifles [EU4] | discord.gg/tlr,Lonovo,Big,CONQ,Europe_Central,127,1,128,240,Day,False,False,EAC,Production 2.0.2
177-8V-01,District,Big,CONQ,Europe_Central,124,3,128,60,Day,True,False,EAC,Production 2.0.2
177-8Z-01,Lonovo,Medium,RUSH,Europe_Central,61,2,64,60,Day,True,False,EAC,Production 2.0.2
190-J7-02,Basra,Ultra,CONQ,Europe_Central,247,7,254,60,Day,True,False,EAC,Production 2.0.2
Aussie Battler Gaming | discord.gg/abg,Salhan,Tiny,TDM,Australia_Central,0,0,16,60,Day,False,True,EAC,Production 2.0.3 - Community Servers
177-J7-00,Salhan,Medium,RUSH,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
[bloodisgood.eu] Zombies,Azagor,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,True,EAC,Production 2.0.3 - Community Servers
Abusement Park Dev Server,Salhan,Tiny,TDM,Europe_Central,0,0,36,60,Day,False,True,EAC,Production 2.0.3 - Community Servers
EASY Gaming | discord.gg/easycompany,Azagor,Medium,CONQ,America_Central,0,0,64,60,Day,False,True,EAC,Production 2.0.3 - Community Servers
LifeSteal GunGame (WIP) [@DasIschBims],Lonovo,Tiny,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
Muj's Test Server | free robux,Azagor,Tiny,TDM,Europe_Central,0,0,16,35,Day,False,True,EAC,Production 2.0.3 - Community Servers
 [02][144Hz][Cla BR] Sem Chorar [64vs64],Azagor,Big,FRONTLINE,Brazil_Central,1,0,128,144,Day,False,False,EAC,Production 2.0.2
 [03][144Hz][Cla BR] Sem Chorar [32vs32],MultuIslands,Medium,CONQ,Brazil_Central,0,0,64,144,Day,False,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #1] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
[JPN] FPS Syndrome Test Server,Azagor,Medium,CONQ,Japan_Central,0,0,64,120,Day,False,True,EAC,Production 2.0.3 - Community Servers
[RU]Russki public,Azagor,Tiny,TDM,Europe_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.3 - Community Servers
194-JJ-02,Basra,Ultra,CONQ,America_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2
189-8N-00,OilDunes,Ultra,DOMI,Europe_Central,2,0,254,60,Day,True,False,EAC,Production 2.0.2
174-8Y-00,Valley,Ultra,CONQ,America_Central,248,6,254,60,Day,True,False,EAC,Production 2.0.2
AgentSmith's Dev Server,Isle,Ultra,FRONTLINE,America_Central,0,0,254,60,Day,False,True,EAC,Production 2.0.3 - Community Servers
BBRC Test Server 1,Azagor,Tiny,TDM,America_Central,0,0,16,120,Day,False,False,EAC,Production 2.0.1 - Community Servers
190-Y-00,Eduardovo,Ultra,CONQ,Brazil_Central,43,13,254,60,Day,True,False,EAC,Production 2.0.2
194-JJ-00,River,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
172-J4-00,SandySunset,Ultra,DOMI,Japan_Central,132,12,254,60,Day,True,False,EAC,Production 2.0.2
185-LQ-02,Frugis,Big,DOMI,America_Central,96,0,128,60,Day,True,False,EAC,Production 2.0.2
Sledmore's Mini Game Server,WineParadise,Small,TDM,Europe_Central,0,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
[TLR] The Last Rifles [EU5] | discord.gg/tlr,Namak,Medium,DOMI,Europe_Central,45,0,64,240,Day,False,False,EAC,Production 2.0.2
185-LQ-00,Eduardovo,Big,DOMI,America_Central,45,0,128,60,Day,True,False,EAC,Production 2.0.2
174-J2-01,District,Big,DOMI,America_Central,57,0,128,60,Day,True,False,EAC,Production 2.0.2
 [01][144Hz][Cla BR] Sem Chorar [127vs127],Eduardovo,Ultra,FRONTLINE,Brazil_Central,0,0,254,144,Day,False,False,EAC,Production 2.0.2
186-LD-01,TensaTown,Big,DOMI,America_Central,126,1,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU2] | discord.gg/tlr,Azagor,Ultra,CONQ,Europe_Central,125,5,254,240,Day,False,False,EAC,Production 2.0.2
[ESP] [CEA] | RECLUTANDO | discord.me/clancea ,Salhan,Tiny,TDM,Europe_Central,0,0,36,60,Day,False,True,EAC,Production 2.0.3 - Community Servers
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
194-2R-00,OilDunes,Ultra,DOMI,Australia_Central,213,3,254,60,Day,True,False,EAC,Production 2.0.2
[PRUU-BR] | discord.gg/pruu,Salhan,Tiny,TDM,Brazil_Central,0,0,36,144,Day,False,True,EAC,Production 2.0.3 - Community Servers
POWERBITS GAMETEAM ,Azagor,Tiny,TDM,Europe_Central,0,0,36,60,Day,False,False,EAC,Production 2.0.3 - Community Servers
185-L4-00,Frugis,Ultra,CONQ,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
174-J2-00,Lonovo,Medium,RUSH,America_Central,62,1,64,60,Night,True,False,EAC,Production 2.0.2
172-8X-00,Wakistan,Ultra,DOMI,Japan_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
175-L7-00,District,Medium,RUSH,America_Central,62,1,64,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU6] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,False,EAC,Production 2.0.2
TGTV Server,Dustydew,Ultra,CONQ,Europe_Central,0,0,254,60,Day,False,True,None,Production 2.0.3 - Community Servers
175-L7-01,Salhan,Ultra,CONQ,America_Central,248,6,254,60,Day,True,False,EAC,Production 2.0.2
