Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
177-JC-00,Azagor,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
177-89-00,Wakistan,Big,CONQ,Europe_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
174-8Y-00,Valley,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
[bloodisgood.eu] Zombies,Valley,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
186-LC-01,WineParadise,Big,DOMI,America_Central,119,9,128,60,Day,True,False,EAC,Production 2.0.2
188-Z-01,Namak,Medium,RUSH,America_Central,63,0,64,60,Day,True,False,EAC,Production 2.0.2
176-JR-00,TensaTown,Big,CONQ,America_Central,116,8,128,60,Day,True,False,EAC,Production 2.0.2
188-LC-00,Salhan,Medium,RUSH,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2
174-8Y-01,District,Ultra,CONQ,America_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2
172-2-00,TensaTown,Ultra,DOMI,Japan_Central,180,0,254,60,Day,True,False,EAC,Production 2.0.2
188-LC-03,Wakistan,Ultra,CONQ,America_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
176-JR-01,Eduardovo,Medium,DOMI,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
177-2D-01,Isle,Ultra,DOMI,Brazil_Central,174,6,254,60,Day,True,False,EAC,Production 2.0.2
190-JY-02,District,Big,DOMI,Europe_Central,79,0,128,60,Day,True,False,EAC,Production 2.0.2
174-JM-00,District,Ultra,CONQ,America_Central,251,3,254,60,Day,True,False,EAC,Production 2.0.2
176-JY-04,SandySunset,Ultra,FRONTLINE,America_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
176-AL-00,Azagor,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
184-JG-00,Valley,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
190-8Z-01,TensaTown,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
