Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
176-JR-07,Valley,Medium,RUSH,America_Central,62,2,64,60,Day,True,False,EAC,Production 2.0.2
188-L8-00,Salhan,Medium,RUSH,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2
177-24-01,TensaTown,Ultra,CONQ,Brazil_Central,172,6,254,60,Day,True,False,EAC,Production 2.0.2
[bloodisgood.eu] Zombies,Valley,Big,FRONTLINE,Europe_Central,0,0,128,60,Day,False,False,EAC,Production 2.0.1 - Community Servers
186-L7-03,Isle,Ultra,CONQ,America_Central,59,0,254,60,Day,True,False,EAC,Production 2.0.2
188-Z-01,TensaTown,Medium,RUSH,America_Central,34,0,64,60,Day,True,False,EAC,Production 2.0.2
176-JR-00,Valley,Big,CONQ,America_Central,88,1,128,60,Day,True,False,EAC,Production 2.0.2
172-2-00,Valley,Ultra,DOMI,Japan_Central,249,5,254,60,Day,True,False,EAC,Production 2.0.2
172-P-00,Salhan,Ultra,DOMI,Japan_Central,6,0,254,60,Day,True,False,EAC,Production 2.0.2
176-JR-01,MultuIslands,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
174-J2-02,Namak,Big,DOMI,America_Central,128,0,128,60,Day,True,False,EAC,Production 2.0.2
174-8Y-01,SandySunset,Big,DOMI,America_Central,80,1,128,60,Day,True,False,EAC,Production 2.0.2
174-JM-02,District,Ultra,CONQ,America_Central,83,0,254,60,Day,True,False,EAC,Production 2.0.2
185-LV-03,District,Big,DOMI,America_Central,76,0,128,60,Day,True,False,EAC,Production 2.0.2
176-JY-04,Wakistan,Ultra,CONQ,America_Central,252,0,254,60,Day,True,False,EAC,Production 2.0.2
172-8Z-00,Namak,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
186-LC-02,Dustydew,Medium,RUSH,America_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU3] | discord.gg/tlr,District,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,False,EAC,Production 2.0.2
[Physgun.com] Protect the VIP,District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers
177-2D-00,Azagor,Ultra,CONQ,Brazil_Central,111,1,254,60,Day,True,False,EAC,Production 2.0.2
Carley YOU SUGGEST GAMEMODES [discord.gg/Carley],Azagor,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
186-L8-03,Wakistan,Big,DOMI,America_Central,94,11,128,60,Day,True,False,EAC,Production 2.0.2
188-LC-02,Frugis,Ultra,CONQ,America_Central,99,3,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
188-L8-01,Frugis,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
172-L4-00,Namak,Medium,DOMI,Japan_Central,62,0,64,60,Day,True,False,EAC,Production 2.0.2
[JPN] FPS Syndrome Test Server,District,Small,RUSH,Japan_Central,0,0,32,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-8Y-03,Salhan,Ultra,CONQ,America_Central,246,8,254,60,Day,True,False,EAC,Production 2.0.2
176-AL-04,Lonovo,Medium,RUSH,America_Central,48,4,64,60,Day,True,False,EAC,Production 2.0.2
172-B6-00,SandySunset,Ultra,DOMI,Japan_Central,250,3,254,60,Day,True,False,EAC,Production 2.0.2
UNITED-GAMING [https://discord.gg/KsfM3Ymcve],TensaTown,Ultra,CONQ,Europe_Central,0,0,254,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
190-JN-04,Basra,Ultra,CONQ,Europe_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
Lonely Test,Azagor,Tiny,TDM,Europe_Central,0,0,36,240,Day,False,True,EAC,Production 2.0.1 - Community Servers
Modest Escalation (Team Gun Game),Azagor,Tiny,TDM,America_Central,0,0,36,60,Day,False,True,EAC,Production 2.0.1 - Community Servers
176-JR-03,Lonovo,Medium,RUSH,America_Central,60,4,64,60,Day,True,False,EAC,Production 2.0.2
194-BX-00,SandySunset,Ultra,CONQ,Australia_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
174-JM-00,SandySunset,Ultra,CONQ,America_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
188-LP-02,Salhan,Medium,RUSH,America_Central,33,1,64,60,Day,True,False,EAC,Production 2.0.2
186-L7-02,Namak,Big,DOMI,America_Central,123,5,128,60,Day,True,False,EAC,Production 2.0.2
186-LC-00,Salhan,Ultra,CONQ,America_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #3] | discord.gg/tlr,District,Small,RUSH,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
176-AL-02,Eduardovo,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
172-2R-00,SandySunset,Ultra,DOMI,Japan_Central,251,2,254,60,Day,True,False,EAC,Production 2.0.2
185-LV-02,Isle,Ultra,CONQ,America_Central,180,0,254,60,Day,True,False,EAC,Production 2.0.2
