Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
[US] NamelessNoobs 24/7 Conquest,District,Big,CONQ,America_Central,0,0,128,120,Day,False,False,EAC,Production 2.1.2
[Vietnam] [Official Progression] bb.haicon.moe,Azagor,Tiny,TDM,Asia_Central,0,0,36,60,Day,False,False,EAC,Production 2.1.2
[GNA-02] 15 Recon Limit Per Team,SandySunset,Ultra,CONQ,America_Central,0,0,254,144,Day,False,False,EAC,Production 2.1.2
SFW BattleBit Asia XXL,Isle,Ultra,DOMI,Asia_Central,237,2,254,240,Day,False,False,EAC,Production 2.1.2
Aussie Battler Gaming | AU#3 | Rush 24/7 |discord.gg/abg,Azagor,Medium,RUSH,Australia_Central,0,0,64,240,Day,False,False,EAC,Production 2.1.2
[PRUU-BR] GUN GAME 8x8 | Fast Respawn | discord.gg/pruu,Basra,Tiny,TDM,Brazil_Central,8,0,16,144,Day,False,False,EAC,Production 2.1.2
[BBC] 24/7 DOMINATION | DOMI MOMMY | Bob's BattleBit Community | BOBSQUAD.GG,Old_District,Ultra,DOMI,America_Central,233,10,254,60,Day,False,False,EAC,Production 2.1.2
Aussie Battler Gaming | AU#2 | Infantry Only | discord.gg/abg,SandySunset,Big,CONQ,Australia_Central,0,0,128,240,Day,False,False,EAC,Production 2.1.2
174-JB-00,Dustydew,Medium,RUSH,America_Central,64,0,64,60,Day,False,False,EAC,Production 2.1.2
DaGameroom,Azagor,Tiny,TDM,America_Central,2,0,36,120,Day,False,True,EAC,Production 2.1.2
[CN]ASMR#2 步战|官方进度|64v64|群644195819,Old_Namak,Big,DOMI,Japan_Central,19,0,128,240,Day,False,False,EAC,Production 2.1.2
Promod Medic Only!,Dustydew,Small,TDM,Australia_Central,0,0,32,120,Day,False,False,EAC,Production 2.1.2
Jebiga-Gaming Server No.1 | ALL GAMEMODES |discord.gg/NUGgDxcEjA,Wakistan,Ultra,CONQ,Europe_Central,249,5,254,60,Day,False,False,EAC,Production 2.1.2
[CN]ASMR#1 小游戏循环|32v32|群644195819,Azagor,Tiny,TDM,Japan_Central,0,0,36,240,Day,False,False,EAC,Production 2.1.2
[BBC] 24/7 CAPTURE THE FLAG | E-Girl Heaven | Bob's BattleBit Community | BOBSQUAD.GG,SandySunset,Ultra,CaptureTheFlag,America_Central,246,8,254,60,Day,False,False,EAC,Production 2.1.2
Jebiga-Gaming Server No.4 | 24/7 FRONTLINE |discord.gg/NUGgDxcEjA,Frugis,Medium,FRONTLINE,Europe_Central,61,3,64,60,Day,False,False,EAC,Production 2.1.2
Arckei Network #2 | Conquest Gamemodes | discord.gg/rsUHYE4,TensaTown,Medium,DOMI,America_Central,61,3,64,240,Day,False,False,EAC,Production 2.1.2
[NA-W] The Neighborhood's 24/7 Frontline | Recon Limit | No Waki/Sandy,Azagor,Ultra,FRONTLINE,America_Central,0,1,254,240,Day,False,False,EAC,Production 2.1.2
VANGUARD HOTBOX | Dom 24/7 | discord.gg/vanguardbb,Eduardovo,Big,DOMI,America_Central,0,1,128,144,Day,False,False,EAC,Production 2.1.2
Arckei Network #1 | Conquest Gamemodes | discord.gg/rsUHYE4,Namak,Medium,DOMI,America_Central,58,2,64,240,Day,False,False,EAC,Production 2.1.2
Arckei Network #3 | Any Gamemode | discord.gg/rsUHYE4,Azagor,Medium,DOMI,America_Central,0,0,64,240,Day,False,False,EAC,Production 2.1.2
Infantry Paradise | Sniper-Limit/No-Vehicles | discord.gg/LONWP,Namak,Big,INFCONQ,Europe_Central,122,5,128,120,Day,False,False,EAC,Production 2.1.2
SFW BattleBit Asia XL,Namak,Ultra,DOMI,Asia_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.2
<io> Trench Chaos [http://discord.io.community],VoxelLand,Ultra,VoxelFortify,Europe_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.2
[Community] TGTV Frontline Chaos | Max Level | 1.5x Speed,WineParadise,Tiny,FFA,Europe_Central,0,0,36,240,Day,False,True,EAC,Production 2.1.2
172-BX-01,Namak,Ultra,DOMI,Japan_Central,184,0,254,60,Day,False,False,EAC,Production 2.1.2
[CN]UB社区 BBR 官方进度#03|国服|快速复活+快速载具刷新|Q群：728824298,Azagor,Big,CONQ,Japan_Central,0,0,128,240,Day,False,False,EAC,Production 2.1.2
Lifesteal Gungame [https://dsc.gg/bblifesteal],Construction,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.2
- # 8 [E4GL] | The Eagle Elite All Maps | discord.gg/E4GL,Azagor,Tiny,TDM,Europe_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.2
177-J8-00,District,Ultra,CONQ,Europe_Central,240,13,254,60,Day,False,False,EAC,Production 2.1.2
172-82-00,Valley,Medium,DOMI,Japan_Central,28,0,64,60,Day,False,False,EAC,Production 2.1.2
Modest Escalation (Team Gun Game) #1,Old_Namak,Tiny,TDM,America_Central,28,1,36,120,Day,False,False,EAC,Production 2.1.2
190-JD-00,District,Medium,RUSH,Europe_Central,61,3,64,60,Day,False,False,EAC,Production 2.1.2
24/7 Domination | BattleBit Friends,Dustydew,Ultra,DOMI,America_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.2
[CN]UB社区 BBR 官方进度#02|国服|快速复活+快速载具刷新|Q群：728824298,Azagor,Ultra,CONQ,Japan_Central,0,0,254,240,Day,False,False,EAC,Production 2.1.2
Elite Soldiers Infantry Warfare | Join us at discord.elitesoldiers.nl,Salhan,Big,CONQ,Europe_Central,0,89,128,60,Day,False,False,EAC,Production 2.1.2
 [04][240Hz][Cla BR] Sem Chorar,Valley,Small,TDM,Brazil_Central,0,0,32,240,Day,False,False,EAC,Production 2.1.2
Modest Escalation (Team Gun Game) #2,Azagor,Tiny,TDM,America_Central,0,0,36,120,Day,False,False,EAC,Production 2.1.2
177-JP-00,Valley,Big,DOMI,Europe_Central,97,0,128,60,Day,False,False,EAC,Production 2.1.2
#3 [EU] [ENG] [OFFICIAL PROGRESSION] [HARDCORE] | INSOMNIA discord.gg/insomniagc | 16v16 HARDCORE,Azagor,Tiny,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.1.2
The Farming Zone | #1 | discord.gg/tfz,District,Ultra,CONQ,Australia_Central,0,0,254,60,Day,False,False,EAC,Production 2.1.2
Code's Dev Server,Construction,Tiny,TDM,America_Central,0,0,16,240,Day,False,True,EAC,Production 2.1.2
174-JB-01,Basra,Ultra,CONQ,America_Central,253,1,254,60,Day,False,False,EAC,Production 2.1.2
#1 [EU] [ENG] INSOMNIA | discord.gg/insomniagc 127v127,Azagor,Ultra,CONQ,Europe_Central,0,0,254,240,Day,False,True,EAC,Production 2.1.2
[RU]RED:S #1 24\7 Frontline|Sniper Slots,SandySunset,Ultra,FRONTLINE,Europe_Central,166,68,254,124,Day,False,False,EAC,Production 2.1.2
