Name,Map,MapSize,Gamemode,Region,Players,QueuePlayers,MaxPlayers,Hz,DayNight,IsOfficial,HasPassword,AntiCheat,Build
194-J4-00,Isle,Ultra,CONQ,Australia_Central,253,1,254,60,Day,True,False,EAC,Production 2.0.2
190-JY-00,WineParadise,Medium,DOMI,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
190-J7-00,Namak,Medium,DOMI,Europe_Central,63,1,64,60,Day,True,False,EAC,Production 2.0.2
172-JR-00,SandySunset,Medium,DOMI,Japan_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
185-LV-03,River,Big,FRONTLINE,America_Central,99,0,128,60,Day,True,False,EAC,Production 2.0.2
189-8N-00,Construction,Big,DOMI,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] PUGS #1 | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
172-B6-00,Salhan,Ultra,CONQ,Japan_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
177-J7-00,SandySunset,Ultra,DOMI,Europe_Central,250,4,254,60,Day,True,False,EAC,Production 2.0.2
190-JY-01,Salhan,Ultra,DOMI,Europe_Central,52,26,254,60,Day,True,False,EAC,Production 2.0.2
[TLR] The Last Rifles [EU4] | discord.gg/tlr,District,Big,CONQ,Europe_Central,122,6,128,240,Day,False,False,EAC,Production 2.0.2
[Physgun.com] Protect the VIP,District,Ultra,CONQ,America_Central,0,0,254,120,Day,False,False,EAC,Production 2.0.1 - Community Servers
186-LP-00,WineParadise,Big,DOMI,America_Central,71,0,128,60,Day,True,False,EAC,Production 2.0.2
194-2G-01,Wakistan,Ultra,CONQ,Australia_Central,214,7,254,60,Day,True,False,EAC,Production 2.0.2
Carley YOU SUGGEST GAMEMODES [discord.gg/Carley],Isle,Ultra,CONQ,America_Central,0,0,254,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-J2-01,Valley,Ultra,CONQ,America_Central,64,1,254,60,Day,True,False,EAC,Production 2.0.2
172-X-00,Wakistan,Ultra,CONQ,Japan_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
177-J8-00,Frugis,Ultra,CONQ,Europe_Central,246,7,254,60,Day,True,False,EAC,Production 2.0.2
177-JC-00,Valley,Medium,RUSH,Europe_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
194-BX-01,District,Ultra,CONQ,Australia_Central,252,1,254,60,Day,True,False,EAC,Production 2.0.2
186-LC-03,TensaTown,Big,DOMI,America_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
177-8Z-00,Wakistan,Ultra,CONQ,Europe_Central,252,2,254,60,Day,True,False,EAC,Production 2.0.2
190-Y-01,Wakistan,Ultra,CONQ,Brazil_Central,120,1,254,60,Day,True,False,EAC,Production 2.0.2
174-JM-02,Wakistan,Ultra,CONQ,America_Central,249,5,254,60,Day,True,False,EAC,Production 2.0.2
176-AL-01,District,Medium,RUSH,America_Central,52,2,64,60,Day,True,False,EAC,Production 2.0.2
190-8Q-00,WineParadise,Big,CONQ,Europe_Central,125,3,128,60,Day,True,False,EAC,Production 2.0.2
[TLR] Battlebit Blitz [EU #2] | discord.gg/tlr,Azagor,Small,TDM,Europe_Central,0,0,32,240,Day,False,True,EAC,Production 2.0.2
Sledmore's Server,River,Tiny,FFA,Europe_Central,0,0,16,120,Day,False,True,EAC,Production 2.0.1 - Community Servers
174-82-01,Namak,Medium,RUSH,America_Central,62,0,64,60,Day,True,False,EAC,Production 2.0.2
194-2G-00,Basra,Ultra,CONQ,Australia_Central,254,0,254,60,Day,True,False,EAC,Production 2.0.2
Quakecon Lan Party Event,Dustydew,Medium,RUSH,America_Central,41,0,64,120,Day,True,False,EAC,Production 2.0.2
190-JP-01,Namak,Medium,RUSH,Europe_Central,58,6,64,60,Day,True,False,EAC,Production 2.0.2
190-J8-00,Frugis,Big,CONQ,Europe_Central,116,12,128,60,Day,True,False,EAC,Production 2.0.2
185-LV-02,District,Big,DOMI,America_Central,78,0,128,60,Day,True,False,EAC,Production 2.0.2
188-LD-00,Valley,Medium,RUSH,America_Central,64,0,64,60,Day,True,False,EAC,Production 2.0.2
177-8V-02,Frugis,Big,CONQ,Europe_Central,127,1,128,60,Day,True,False,EAC,Production 2.0.2
186-LD-02,Lonovo,Medium,RUSH,America_Central,61,3,64,60,Day,True,False,EAC,Production 2.0.2
